DateTime;Parking Vilanova Renfe plazas totales
18/01/2020 4:00;436,0011136
18/01/2020 4:30;435,2421857
18/01/2020 5:00;432,6748828
18/01/2020 5:30;431,4569421
18/01/2020 6:00;428,0596337
18/01/2020 6:30;425,5178572
18/01/2020 7:00;424,5075608
18/01/2020 7:30;424,4882589
18/01/2020 8:00;422,2123794
18/01/2020 8:30;419,9856613
18/01/2020 9:00;417,0873307
18/01/2020 9:30;416,1362139
18/01/2020 10:00;411,5055492
18/01/2020 10:30;405,0184216
18/01/2020 11:00;398,2889667
18/01/2020 11:30;396,5717506
18/01/2020 12:00;395,82924
18/01/2020 12:30;397,4725787
18/01/2020 13:00;394,7732698
18/01/2020 13:30;392,208038
18/01/2020 14:00;396,1661989
18/01/2020 14:30;399,7855193
18/01/2020 15:00;403,3694803
18/01/2020 15:30;405,9888852
18/01/2020 16:00;402,7270184
18/01/2020 16:30;403,8228061
18/01/2020 17:00;403,4074789
18/01/2020 17:30;402,2306755
18/01/2020 18:00;400,9336044
18/01/2020 18:30;397,9752785
18/01/2020 19:00;396,4414083
18/01/2020 19:30;396,2766519
18/01/2020 20:00;399,1103463
18/01/2020 20:30;401,1523215
18/01/2020 21:00;406,9278921
18/01/2020 21:30;412,2077019
18/01/2020 22:00;416,644622
18/01/2020 22:30;419,8927673
18/01/2020 23:00;423,1156025
18/01/2020 23:30;424,8411672
19/01/2020 0:00;426,7615005
19/01/2020 0:30;428,2706068
19/01/2020 1:00;431,436584
19/01/2020 1:30;431,4377147
19/01/2020 2:00;431,063071
19/01/2020 2:30;431,93
19/01/2020 3:00;431,93
19/01/2020 3:30;431,93
19/01/2020 4:00;431,7909064
19/01/2020 4:30;429,6934202
19/01/2020 5:00;425,7567598
19/01/2020 5:30;424,6218741
19/01/2020 6:00;420,7955588
19/01/2020 6:30;418,0332148
19/01/2020 7:00;416,4461753
19/01/2020 7:30;414,9886877
19/01/2020 8:00;414,4009954
19/01/2020 8:30;414,5985682
19/01/2020 9:00;415,414
19/01/2020 9:30;414,9118245
19/01/2020 10:00;415,2862736
19/01/2020 10:30;416,0280973
19/01/2020 11:00;414,7138443
19/01/2020 11:30;415,0270803
19/01/2020 12:00;415,3524882
19/01/2020 12:30;415,2320802
19/01/2020 13:00;413,9363375
19/01/2020 13:30;413,3970883
19/01/2020 14:00;413,6908918
19/01/2020 14:30;415,345379
19/01/2020 15:00;420,5415456
19/01/2020 15:30;424,0686971
19/01/2020 16:00;424,2013408
19/01/2020 16:30;422,6583992
19/01/2020 17:00;423,825984
19/01/2020 17:30;423,687394
19/01/2020 18:00;422,918152
19/01/2020 18:30;422,3730517
19/01/2020 19:00;421,9600263
19/01/2020 19:30;422,038
19/01/2020 20:00;421,5952488
19/01/2020 20:30;422,8684747
19/01/2020 21:00;423,6989033
19/01/2020 21:30;424,9160038
19/01/2020 22:00;426,0850801
19/01/2020 22:30;427,5238676
19/01/2020 23:00;427,0869512
19/01/2020 23:30;429,4650799
20/01/2020 0:00;431,5916942
20/01/2020 0:30;434,2740027
20/01/2020 1:00;438,3830584
20/01/2020 1:30;438,5048
20/01/2020 2:00;438,5048
20/01/2020 2:30;438,4592508
20/01/2020 3:00;438,4704
20/01/2020 3:30;438,4704
20/01/2020 4:00;437,7513311
20/01/2020 4:30;425,5867126
20/01/2020 5:00;418,955792
20/01/2020 5:30;410,3325994
20/01/2020 6:00;390,8203984
20/01/2020 6:30;357,4483764
20/01/2020 7:00;315,3247836
20/01/2020 7:30;290,8870481
20/01/2020 8:00;262,1465038
20/01/2020 8:30;240,6365235
20/01/2020 9:00;230,0920963
20/01/2020 9:30;224,0963878
20/01/2020 10:00;223,0163278
20/01/2020 10:30;222,4356921
20/01/2020 11:00;226,19107
20/01/2020 11:30;225,3909019
20/01/2020 12:00;225,5961092
20/01/2020 12:30;223,7083726
20/01/2020 13:00;224,7126569
20/01/2020 13:30;227,8718125
20/01/2020 14:00;237,0440772
20/01/2020 14:30;243,4357691
20/01/2020 15:00;258,4844743
20/01/2020 15:30;267,292259
20/01/2020 16:00;275,9416968
20/01/2020 16:30;288,3678397
20/01/2020 17:00;296,7299516
20/01/2020 17:30;303,7444047
20/01/2020 18:00;311,9978252
20/01/2020 18:30;325,9492991
20/01/2020 19:00;343,5266967
20/01/2020 19:30;361,847621
20/01/2020 20:00;377,2682826
20/01/2020 20:30;386,8641217
20/01/2020 21:00;397,8101643
20/01/2020 21:30;402,9871612
20/01/2020 22:00;406,587264
20/01/2020 22:30;417,6061851
20/01/2020 23:00;420,4647736
20/01/2020 23:30;423,5297812
21/01/2020 0:00;424,4151349
21/01/2020 0:30;425,3166911
21/01/2020 1:00;427,601174
21/01/2020 1:30;426,8234546
21/01/2020 2:00;426,396
21/01/2020 2:30;425,9453757
21/01/2020 3:00;425,0332517
21/01/2020 3:30;424,2928
21/01/2020 4:00;422,9647115
21/01/2020 4:30;412,924219
21/01/2020 5:00;407,277583
21/01/2020 5:30;398,3107667
21/01/2020 6:00;387,3795967
21/01/2020 6:30;356,5785847
21/01/2020 7:00;317,4214169
21/01/2020 7:30;299,8008369
21/01/2020 8:00;272,3031819
21/01/2020 8:30;245,8726907
21/01/2020 9:00;239,9134774
21/01/2020 9:30;232,1388264
21/01/2020 10:00;228,3320153
21/01/2020 10:30;227,249539
21/01/2020 11:00;228,8140569
21/01/2020 11:30;226,806841
21/01/2020 12:00;228,0659264
21/01/2020 12:30;228,0758764
21/01/2020 13:00;224,5453223
21/01/2020 13:30;228,2384077
21/01/2020 14:00;233,4312394
21/01/2020 14:30;236,9123032
21/01/2020 15:00;252,069408
21/01/2020 15:30;262,3261459
21/01/2020 16:00;272,3640217
21/01/2020 16:30;284,0837884
21/01/2020 17:00;288,0197965
21/01/2020 17:30;292,6645803
21/01/2020 18:00;302,8061619
21/01/2020 18:30;312,6787435
21/01/2020 19:00;331,7366005
21/01/2020 19:30;344,6933187
21/01/2020 20:00;351,7818975
21/01/2020 20:30;372,5084586
21/01/2020 21:00;395,1487286
21/01/2020 21:30;401,379288
21/01/2020 22:00;402,9788154
21/01/2020 22:30;408,1489861
21/01/2020 23:00;413,9252853
21/01/2020 23:30;417,1283472
22/01/2020 0:00;419,3343394
22/01/2020 0:30;420,6365591
22/01/2020 1:00;422,4579727
22/01/2020 1:30;422,6019
22/01/2020 2:00;422,6019
22/01/2020 2:30;422,6019
22/01/2020 3:00;422,4668469
22/01/2020 3:30;422,5399
22/01/2020 4:00;422,0444567
22/01/2020 4:30;411,2016558
22/01/2020 5:00;405,030813
22/01/2020 5:30;397,0689474
22/01/2020 6:00;382,5160619
22/01/2020 6:30;346,6973251
22/01/2020 7:00;302,6498566
22/01/2020 7:30;284,452097
22/01/2020 8:00;261,7931618
22/01/2020 8:30;248,6278913
22/01/2020 9:00;238,6131466
22/01/2020 9:30;231,7220591
22/01/2020 10:00;226,7888511
22/01/2020 10:30;223,3002007
22/01/2020 11:00;225,047797
22/01/2020 11:30;223,1735471
22/01/2020 12:00;221,2572554
22/01/2020 12:30;220,3182701
22/01/2020 13:00;220,2565185
22/01/2020 13:30;218,9909595
22/01/2020 14:00;224,9561595
22/01/2020 14:30;232,1957138
22/01/2020 15:00;244,3514019
22/01/2020 15:30;253,2528859
22/01/2020 16:00;268,2284292
22/01/2020 16:30;278,692552
22/01/2020 17:00;279,9813906
22/01/2020 17:30;291,8858294
22/01/2020 18:00;297,5643709
22/01/2020 18:30;310,1132896
22/01/2020 19:00;326,9308732
22/01/2020 19:30;341,0369007
22/01/2020 20:00;360,6095362
22/01/2020 20:30;373,1314121
22/01/2020 21:00;383,0767626
22/01/2020 21:30;388,761685
22/01/2020 22:00;396,0427875
22/01/2020 22:30;403,9353149
22/01/2020 23:00;405,3470224
22/01/2020 23:30;408,7277087
23/01/2020 0:00;411,6045543
23/01/2020 0:30;412,7538547
23/01/2020 1:00;416,6376136
23/01/2020 1:30;416,7984
23/01/2020 2:00;416,7984
23/01/2020 2:30;417,4744414
23/01/2020 3:00;416,9019329
23/01/2020 3:30;416,7674
23/01/2020 4:00;416,8086071
23/01/2020 4:30;405,980356
23/01/2020 5:00;399,5165919
23/01/2020 5:30;390,5332971
23/01/2020 6:00;378,9464779
23/01/2020 6:30;340,8867311
23/01/2020 7:00;297,3361234
23/01/2020 7:30;274,5132054
23/01/2020 8:00;249,8929059
23/01/2020 8:30;234,5520622
23/01/2020 9:00;225,7555865
23/01/2020 9:30;217,49924
23/01/2020 10:00;210,398457
23/01/2020 10:30;203,5495476
23/01/2020 11:00;203,2284378
23/01/2020 11:30;202,8601845
23/01/2020 12:00;199,0855443
23/01/2020 12:30;199,9297724
23/01/2020 13:00;203,2603102
23/01/2020 13:30;206,9650708
23/01/2020 14:00;210,0262049
23/01/2020 14:30;216,4631745
23/01/2020 15:00;229,4688485
23/01/2020 15:30;237,2908293
23/01/2020 16:00;252,4397901
23/01/2020 16:30;262,7257659
23/01/2020 17:00;267,8394888
23/01/2020 17:30;275,3954249
23/01/2020 18:00;283,6029
23/01/2020 18:30;293,1621754
23/01/2020 19:00;317,3280334
23/01/2020 19:30;342,9137823
23/01/2020 20:00;355,3621544
23/01/2020 20:30;377,8479581
23/01/2020 21:00;394,647825
23/01/2020 21:30;401,3116484
23/01/2020 22:00;402,9528541
23/01/2020 22:30;414,5476332
23/01/2020 23:00;419,4320089
23/01/2020 23:30;423,1840063
24/01/2020 0:00;423,8244
24/01/2020 0:30;423,8244
24/01/2020 1:00;424,5855939
24/01/2020 1:30;425,4384188
24/01/2020 2:00;424,7469
24/01/2020 2:30;425,6977071
24/01/2020 3:00;425,7314
24/01/2020 3:30;425,6659219
24/01/2020 4:00;425,3974662
24/01/2020 4:30;415,4093427
24/01/2020 5:00;411,6372113
24/01/2020 5:30;405,187717
24/01/2020 6:00;393,3945034
24/01/2020 6:30;357,2512039
24/01/2020 7:00;311,9467567
24/01/2020 7:30;289,3365554
24/01/2020 8:00;262,8888625
24/01/2020 8:30;248,0392418
24/01/2020 9:00;242,6219419
24/01/2020 9:30;236,5750729
24/01/2020 10:00;231,1627736
24/01/2020 10:30;229,4644966
24/01/2020 11:00;233,577954
24/01/2020 11:30;229,2409358
24/01/2020 12:00;227,5661382
24/01/2020 12:30;229,8350297
24/01/2020 13:00;225,6715445
24/01/2020 13:30;224,9596188
24/01/2020 14:00;229,8167317
24/01/2020 14:30;233,7858023
24/01/2020 15:00;249,7369063
24/01/2020 15:30;262,3284597
24/01/2020 16:00;274,3554197
24/01/2020 16:30;293,535206
24/01/2020 17:00;303,5811147
24/01/2020 17:30;312,0847674
24/01/2020 18:00;320,4632811
24/01/2020 18:30;328,0602843
24/01/2020 19:00;334,6913298
24/01/2020 19:30;348,9306202
24/01/2020 20:00;363,9931442
24/01/2020 20:30;367,2169656
24/01/2020 21:00;371,6682112
24/01/2020 21:30;376,0856589
24/01/2020 22:00;387,6883439
24/01/2020 22:30;394,8137444
24/01/2020 23:00;398,8663894
24/01/2020 23:30;402,5251272
25/01/2020 0:00;405,0039524
25/01/2020 0:30;409,014335
25/01/2020 1:00;413,9558512
25/01/2020 1:30;414,7767623
25/01/2020 2:00;414,7616603
25/01/2020 2:30;414,3619
25/01/2020 3:00;414,3619
25/01/2020 3:30;414,3619
25/01/2020 4:00;413,8866252
25/01/2020 4:30;406,0675987
25/01/2020 5:00;405,3672529
25/01/2020 5:30;404,0829
25/01/2020 6:00;402,1013475
25/01/2020 6:30;398,9887734
25/01/2020 7:00;396,850085
25/01/2020 7:30;396,7347139
25/01/2020 8:00;392,6059312
25/01/2020 8:30;386,6782128
25/01/2020 9:00;385,0198256
25/01/2020 9:30;385,1029429
25/01/2020 10:00;380,5289337
25/01/2020 10:30;376,1522603
25/01/2020 11:00;373,4746305
25/01/2020 11:30;371,8814295
25/01/2020 12:00;367,9338975
25/01/2020 12:30;365,7068681
25/01/2020 13:00;367,2337754
25/01/2020 13:30;367,116538
25/01/2020 14:00;367,3535569
25/01/2020 14:30;366,697228
25/01/2020 15:00;368,9441758
25/01/2020 15:30;369,2788002
25/01/2020 16:00;368,3231203
25/01/2020 16:30;365,4831725
25/01/2020 17:00;368,8915053
25/01/2020 17:30;370,3859013
25/01/2020 18:00;371,5972993
25/01/2020 18:30;369,669257
25/01/2020 19:00;371,1261954
25/01/2020 19:30;373,5472999
25/01/2020 20:00;374,4241753
25/01/2020 20:30;377,4621612
25/01/2020 21:00;381,8940697
25/01/2020 21:30;385,2398158
25/01/2020 22:00;391,0413602
25/01/2020 22:30;395,3496187
25/01/2020 23:00;401,4845206
25/01/2020 23:30;406,9953841
26/01/2020 0:00;409,1712349
26/01/2020 0:30;410,829598
26/01/2020 1:00;414,3975166
26/01/2020 1:30;415,0374
26/01/2020 2:00;415,0374
26/01/2020 2:30;415,0374
26/01/2020 3:00;415,0374
26/01/2020 3:30;415,0374
26/01/2020 4:00;413,6589163
26/01/2020 4:30;407,6658528
26/01/2020 5:00;406,3660239
26/01/2020 5:30;405,0958354
26/01/2020 6:00;401,630833
26/01/2020 6:30;397,1260676
26/01/2020 7:00;397,09032
26/01/2020 7:30;398,9087599
26/01/2020 8:00;399,0317221
26/01/2020 8:30;399,3714549
26/01/2020 9:00;398,4927284
26/01/2020 9:30;398,0858483
26/01/2020 10:00;399,4328174
26/01/2020 10:30;398,1947705
26/01/2020 11:00;397,5915612
26/01/2020 11:30;397,486908
26/01/2020 12:00;397,3826952
26/01/2020 12:30;396,9629463
26/01/2020 13:00;399,2837549
26/01/2020 13:30;398,6297711
26/01/2020 14:00;395,0938088
26/01/2020 14:30;398,3862603
26/01/2020 15:00;397,6206856
26/01/2020 15:30;398,6779259
26/01/2020 16:00;398,6722671
26/01/2020 16:30;400,465501
26/01/2020 17:00;401,0887281
26/01/2020 17:30;399,0978691
26/01/2020 18:00;400,5323102
26/01/2020 18:30;400,6650042
26/01/2020 19:00;401,7138974
26/01/2020 19:30;404,953353
26/01/2020 20:00;404,7556112
26/01/2020 20:30;404,5727963
26/01/2020 21:00;407,5206778
26/01/2020 21:30;407,8326417
26/01/2020 22:00;406,4584829
26/01/2020 22:30;406,08951
26/01/2020 23:00;406,8429794
26/01/2020 23:30;409,5722857
27/01/2020 0:00;411,6090795
27/01/2020 0:30;412,8989998
27/01/2020 1:00;416,5954502
27/01/2020 1:30;416,3094
27/01/2020 2:00;416,3094
27/01/2020 2:30;415,5919983
27/01/2020 3:00;415,2939
27/01/2020 3:30;415,2939
27/01/2020 4:00;414,5837872
27/01/2020 4:30;398,6821573
27/01/2020 5:00;391,8373373
27/01/2020 5:30;382,0797727
27/01/2020 6:00;365,2532455
27/01/2020 6:30;326,1054501
27/01/2020 7:00;286,9031045
27/01/2020 7:30;260,5319712
27/01/2020 8:00;235,5992196
27/01/2020 8:30;219,0435429
27/01/2020 9:00;214,2744715
27/01/2020 9:30;211,8633658
27/01/2020 10:00;208,8845108
27/01/2020 10:30;209,8747971
27/01/2020 11:00;209,9309241
27/01/2020 11:30;210,5381661
27/01/2020 12:00;207,567941
27/01/2020 12:30;207,4963085
27/01/2020 13:00;201,264066
27/01/2020 13:30;200,7713221
27/01/2020 14:00;211,9035553
27/01/2020 14:30;219,6997472
27/01/2020 15:00;229,8334632
27/01/2020 15:30;247,8287743
27/01/2020 16:00;259,2799094
27/01/2020 16:30;278,4273978
27/01/2020 17:00;286,2157055
27/01/2020 17:30;296,5534893
27/01/2020 18:00;308,7903937
27/01/2020 18:30;323,8991795
27/01/2020 19:00;345,5313209
27/01/2020 19:30;362,3417311
27/01/2020 20:00;380,3767805
27/01/2020 20:30;391,0303633
27/01/2020 21:00;397,0396494
27/01/2020 21:30;399,5003019
27/01/2020 22:00;403,5590499
27/01/2020 22:30;408,1791521
27/01/2020 23:00;410,1707697
27/01/2020 23:30;415,4077719
28/01/2020 0:00;415,6043047
28/01/2020 0:30;417,1403599
28/01/2020 1:00;419,2095678
28/01/2020 1:30;419,3974
28/01/2020 2:00;419,3974
28/01/2020 2:30;419,9296874
28/01/2020 3:00;420,3819
28/01/2020 3:30;420,3819
28/01/2020 4:00;419,5045509
28/01/2020 4:30;405,0937074
28/01/2020 5:00;399,4391429
28/01/2020 5:30;391,2354918
28/01/2020 6:00;373,2826169
28/01/2020 6:30;333,8561049
28/01/2020 7:00;289,5832874
28/01/2020 7:30;261,4109813
28/01/2020 8:00;232,6872707
28/01/2020 8:30;218,4422807
28/01/2020 9:00;214,6224356
28/01/2020 9:30;208,4539571
28/01/2020 10:00;203,4539368
28/01/2020 10:30;203,055561
28/01/2020 11:00;205,0253778
28/01/2020 11:30;203,0829251
28/01/2020 12:00;203,3275243
28/01/2020 12:30;207,223231
28/01/2020 13:00;206,6579074
28/01/2020 13:30;208,4116506
28/01/2020 14:00;217,1223122
28/01/2020 14:30;222,0252818
28/01/2020 15:00;235,1472419
28/01/2020 15:30;247,9045591
28/01/2020 16:00;263,5011972
28/01/2020 16:30;267,7517596
28/01/2020 17:00;277,875585
28/01/2020 17:30;286,3558137
28/01/2020 18:00;294,3819863
28/01/2020 18:30;311,5610701
28/01/2020 19:00;332,9399062
28/01/2020 19:30;349,2123883
28/01/2020 20:00;371,2684623
28/01/2020 20:30;377,8935122
28/01/2020 21:00;385,4218853
28/01/2020 21:30;390,7542567
28/01/2020 22:00;392,7196792
28/01/2020 22:30;398,8424166
28/01/2020 23:00;402,4517938
28/01/2020 23:30;406,3100258
29/01/2020 0:00;405,6160086
29/01/2020 0:30;405,9199334
29/01/2020 1:00;407,2137164
29/01/2020 1:30;407,5908384
29/01/2020 2:00;408,4234
29/01/2020 2:30;408,6734553
29/01/2020 3:00;409,3618193
29/01/2020 3:30;409,3769
29/01/2020 4:00;408,3358387
29/01/2020 4:30;394,6393263
29/01/2020 5:00;390,3106315
29/01/2020 5:30;382,6635305
29/01/2020 6:00;362,4406385
29/01/2020 6:30;322,3155366
29/01/2020 7:00;281,8372634
29/01/2020 7:30;259,1101889
29/01/2020 8:00;234,7259193
29/01/2020 8:30;218,6464135
29/01/2020 9:00;211,094865
29/01/2020 9:30;204,6494487
29/01/2020 10:00;199,3903615
29/01/2020 10:30;197,7403228
29/01/2020 11:00;197,1950495
29/01/2020 11:30;195,1637648
29/01/2020 12:00;194,0171514
29/01/2020 12:30;190,6251538
29/01/2020 13:00;192,4720326
29/01/2020 13:30;196,672827
29/01/2020 14:00;206,1191044
29/01/2020 14:30;213,3298617
29/01/2020 15:00;223,2767333
29/01/2020 15:30;235,7381607
29/01/2020 16:00;247,5543676
29/01/2020 16:30;265,6878977
29/01/2020 17:00;268,4492755
29/01/2020 17:30;275,7089984
29/01/2020 18:00;287,7649603
29/01/2020 18:30;298,4349284
29/01/2020 19:00;323,8902844
29/01/2020 19:30;338,8936162
29/01/2020 20:00;356,7399402
29/01/2020 20:30;364,9474999
29/01/2020 21:00;373,0422247
29/01/2020 21:30;383,2206947
29/01/2020 22:00;387,9700014
29/01/2020 22:30;391,4146954
29/01/2020 23:00;393,0342077
29/01/2020 23:30;397,4480116
30/01/2020 0:00;397,4804
30/01/2020 0:30;398,9210464
30/01/2020 1:00;403,3564
30/01/2020 1:30;404,3270875
30/01/2020 2:00;404,1189258
30/01/2020 2:30;403,5603159
30/01/2020 3:00;404,3099
30/01/2020 3:30;404,3099
30/01/2020 4:00;403,5647075
30/01/2020 4:30;387,8471753
30/01/2020 5:00;380,5894471
30/01/2020 5:30;370,1105596
30/01/2020 6:00;356,1385804
30/01/2020 6:30;318,4270325
30/01/2020 7:00;277,082972
30/01/2020 7:30;248,5115124
30/01/2020 8:00;226,5911431
30/01/2020 8:30;209,8567705
30/01/2020 9:00;204,7550853
30/01/2020 9:30;198,1100122
30/01/2020 10:00;191,1574776
30/01/2020 10:30;186,012832
30/01/2020 11:00;184,2187416
30/01/2020 11:30;181,8143443
30/01/2020 12:00;178,7742898
30/01/2020 12:30;181,6199672
30/01/2020 13:00;182,1446519
30/01/2020 13:30;182,5497432
30/01/2020 14:00;191,5804154
30/01/2020 14:30;199,265288
30/01/2020 15:00;208,4114495
30/01/2020 15:30;216,6826236
30/01/2020 16:00;227,2585287
30/01/2020 16:30;234,9124274
30/01/2020 17:00;239,0224092
30/01/2020 17:30;250,2851772
30/01/2020 18:00;260,9254525
30/01/2020 18:30;276,3909885
30/01/2020 19:00;297,6208452
30/01/2020 19:30;311,4852947
30/01/2020 20:00;329,7293623
30/01/2020 20:30;342,3600288
30/01/2020 21:00;358,639188
30/01/2020 21:30;368,9549988
30/01/2020 22:00;377,3758306
30/01/2020 22:30;385,1511965
30/01/2020 23:00;386,2587881
30/01/2020 23:30;388,3525011
31/01/2020 0:00;390,6942973
31/01/2020 0:30;393,788536
31/01/2020 1:00;395,8685811
31/01/2020 1:30;396,428654
31/01/2020 2:00;396,4444
31/01/2020 2:30;395,8806429
31/01/2020 3:00;396,4134
31/01/2020 3:30;396,4134
31/01/2020 4:00;395,8977393
31/01/2020 4:30;385,9667264
31/01/2020 5:00;379,8279928
31/01/2020 5:30;371,9752246
31/01/2020 6:00;356,2990175
31/01/2020 6:30;322,2627746
31/01/2020 7:00;277,5635934
31/01/2020 7:30;253,3637986
31/01/2020 8:00;228,0977223
31/01/2020 8:30;212,6802555
31/01/2020 9:00;206,6157575
31/01/2020 9:30;203,6985314
31/01/2020 10:00;199,8519018
31/01/2020 10:30;195,311257
31/01/2020 11:00;194,6218146
31/01/2020 11:30;191,1408368
31/01/2020 12:00;191,6408961
31/01/2020 12:30;192,7772867
31/01/2020 13:00;193,1842902
31/01/2020 13:30;199,0378767
31/01/2020 14:00;203,6710248
31/01/2020 14:30;212,3256913
31/01/2020 15:00;228,6334683
31/01/2020 15:30;248,0573834
31/01/2020 16:00;271,9767491
31/01/2020 16:30;292,3184305
31/01/2020 17:00;302,7529501
31/01/2020 17:30;311,1835283
31/01/2020 18:00;322,1911004
31/01/2020 18:30;326,9652579
31/01/2020 19:00;322,8231686
31/01/2020 19:30;327,9324631
31/01/2020 20:00;336,0941006
31/01/2020 20:30;341,0704604
31/01/2020 21:00;350,5026668
31/01/2020 21:30;359,1929979
31/01/2020 22:00;366,2647493
31/01/2020 22:30;371,8581682
31/01/2020 23:00;377,1964429
31/01/2020 23:30;380,3819324
01/02/2020 0:00;382,9888673
01/02/2020 0:30;384,0521401
01/02/2020 1:00;387,4057316
01/02/2020 1:30;390,8026061
01/02/2020 2:00;391,4703799
01/02/2020 2:30;391,9044
01/02/2020 3:00;391,8558238
01/02/2020 3:30;391,8734
01/02/2020 4:00;391,3928406
01/02/2020 4:30;387,0374581
01/02/2020 5:00;384,7649
01/02/2020 5:30;384,064667
01/02/2020 6:00;380,4858896
01/02/2020 6:30;377,0256267
01/02/2020 7:00;375,4372957
01/02/2020 7:30;374,6512516
01/02/2020 8:00;370,7468181
01/02/2020 8:30;366,9832181
01/02/2020 9:00;366,0596397
01/02/2020 9:30;364,545477
01/02/2020 10:00;357,924475
01/02/2020 10:30;353,6494423
01/02/2020 11:00;353,1239341
01/02/2020 11:30;351,2195778
01/02/2020 12:00;347,8900152
01/02/2020 12:30;343,791293
01/02/2020 13:00;344,5045537
01/02/2020 13:30;343,9267745
01/02/2020 14:00;342,4705798
01/02/2020 14:30;345,3322626
01/02/2020 15:00;352,9023725
01/02/2020 15:30;353,9912504
01/02/2020 16:00;352,6775403
01/02/2020 16:30;349,5444758
01/02/2020 17:00;344,8136895
01/02/2020 17:30;348,3148694
01/02/2020 18:00;349,4479289
01/02/2020 18:30;351,1458658
01/02/2020 19:00;349,3174756
01/02/2020 19:30;352,368036
01/02/2020 20:00;351,8646215
01/02/2020 20:30;352,357634
01/02/2020 21:00;356,3868281
01/02/2020 21:30;360,5047264
01/02/2020 22:00;364,7622009
01/02/2020 22:30;370,8065037
01/02/2020 23:00;373,3784
01/02/2020 23:30;377,1816827
02/02/2020 0:00;381,8964537
02/02/2020 0:30;383,1860092
02/02/2020 1:00;385,3727374
02/02/2020 1:30;386,1769
02/02/2020 2:00;386,1769
02/02/2020 2:30;386,1769
02/02/2020 3:00;386,1769
02/02/2020 3:30;386,1769
02/02/2020 4:00;387,1734222
02/02/2020 4:30;385,634486
02/02/2020 5:00;384,5843715
02/02/2020 5:30;383,8289265
02/02/2020 6:00;382,3214152
02/02/2020 6:30;378,9046168
02/02/2020 7:00;377,9466358
02/02/2020 7:30;377,5136203
02/02/2020 8:00;377,2500968
02/02/2020 8:30;376,6065093
02/02/2020 9:00;377,80659
02/02/2020 9:30;377,5879382
02/02/2020 10:00;376,3561183
02/02/2020 10:30;374,3494915
02/02/2020 11:00;372,5118331
02/02/2020 11:30;370,9482346
02/02/2020 12:00;368,0374911
02/02/2020 12:30;367,078177
02/02/2020 13:00;368,1273274
02/02/2020 13:30;371,5255806
02/02/2020 14:00;369,6604184
02/02/2020 14:30;370,9269003
02/02/2020 15:00;372,6887439
02/02/2020 15:30;370,7114489
02/02/2020 16:00;371,3938009
02/02/2020 16:30;370,4357454
02/02/2020 17:00;371,5936597
02/02/2020 17:30;373,3239442
02/02/2020 18:00;373,7711906
02/02/2020 18:30;373,9061335
02/02/2020 19:00;372,3180656
02/02/2020 19:30;369,9941646
02/02/2020 20:00;369,377696
02/02/2020 20:30;370,4407268
02/02/2020 21:00;370,5267027
02/02/2020 21:30;371,5614654
02/02/2020 22:00;371,0372044
02/02/2020 22:30;373,3000366
02/02/2020 23:00;376,8169517
02/02/2020 23:30;382,3557257
03/02/2020 0:00;384,5575993
03/02/2020 0:30;387,1071787
03/02/2020 1:00;389,3869
03/02/2020 1:30;389,3869
03/02/2020 2:00;389,9205
03/02/2020 2:30;390,3404
03/02/2020 3:00;390,3404
03/02/2020 3:30;390,3404
03/02/2020 4:00;389,8727843
03/02/2020 4:30;380,4591607
03/02/2020 5:00;377,6636856
03/02/2020 5:30;373,8564187
03/02/2020 6:00;359,2865011
03/02/2020 6:30;319,4780496
03/02/2020 7:00;260,2657774
03/02/2020 7:30;233,2367403
03/02/2020 8:00;204,998963
03/02/2020 8:30;184,5562458
03/02/2020 9:00;175,5767526
03/02/2020 9:30;169,8106641
03/02/2020 10:00;172,4339732
03/02/2020 10:30;172,1328267
03/02/2020 11:00;171,7561387
03/02/2020 11:30;171,1695984
03/02/2020 12:00;173,6737934
03/02/2020 12:30;172,6240916
03/02/2020 13:00;171,721198
03/02/2020 13:30;176,2306842
03/02/2020 14:00;179,2950146
03/02/2020 14:30;181,1923872
03/02/2020 15:00;193,678098
03/02/2020 15:30;202,8612636
03/02/2020 16:00;214,7935257
03/02/2020 16:30;229,2124036
03/02/2020 17:00;236,206098
03/02/2020 17:30;243,8670705
03/02/2020 18:00;253,9200329
03/02/2020 18:30;273,7353142
03/02/2020 19:00;296,1010942
03/02/2020 19:30;313,2291849
03/02/2020 20:00;328,1394412
03/02/2020 20:30;336,8886299
03/02/2020 21:00;350,5133532
03/02/2020 21:30;352,6378423
03/02/2020 22:00;353,6773216
03/02/2020 22:30;361,5574731
03/02/2020 23:00;363,2723885
03/02/2020 23:30;366,4156089
04/02/2020 0:00;367,3877325
04/02/2020 0:30;368,4412725
04/02/2020 1:00;369,8176273
04/02/2020 1:30;371,7936467
04/02/2020 2:00;373,3354
04/02/2020 2:30;373,2903266
04/02/2020 3:00;373,3044
04/02/2020 3:30;373,3044
04/02/2020 4:00;372,6477831
04/02/2020 4:30;357,1056177
04/02/2020 5:00;353,14911
04/02/2020 5:30;344,2861373
04/02/2020 6:00;328,1358479
04/02/2020 6:30;288,7390887
04/02/2020 7:00;246,3980364
04/02/2020 7:30;222,5612918
04/02/2020 8:00;190,4869003
04/02/2020 8:30;172,6522715
04/02/2020 9:00;164,287494
04/02/2020 9:30;160,910766
04/02/2020 10:00;154,4455922
04/02/2020 10:30;151,5507703
